group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
10,26,35,2,2020-03-27,12,97,583,4370,34,34,29,9.877871221287787,0.999990000099999,96.99903000969991,95.08633326488399,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,27,35,2,2020-03-27,12,95,669,4620,22,40,33,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,28,35,2,2020-03-27,16,93,681,4353,25,34,34,9.877772444551109,0.999980000399992,92.99814003719926,91.08594327738369,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,29,35,2,2020-03-27,11,94,524,4808,18,38,38,9.877871221287787,0.999990000099999,93.99906000939991,92.08636326458398,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,30,35,2,2020-03-27,7,94,276,4225,27,44,23,9.87797,1.0,94.0,92.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,31,35,2,2020-03-27,12,95,535,3994,31,41,23,9.877673669789907,0.999970000899973,94.99715008549744,93.08545330068281,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,32,35,2,2020-03-27,21,89,832,3930,33,28,28,9.87797,1.0,89.0,87.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,33,35,2,2020-03-27,17,96,712,4322,29,40,27,9.87797,1.0,96.0,94.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,34,35,2,2020-03-27,11,95,256,3794,41,33,21,9.87797,1.0,95.0,93.08680326018403,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,35,35,2,2020-03-27,17,97,771,4740,20,47,30,9.877871221287787,0.999990000099999,96.99903000969991,95.08633326488399,2020-03-27,608.0,61.55110817303555,open_universities_10_5
10,36,35,2,2020-03-27,16,95,640,3875,36,38,21,9.877871221287787,0.999990000099999,94.99905000949991,93.08635326468399,2020-03-27,608.0,61.55110817303555,open_universities_10_5
