group,run,tick,day,datetime,new_cases,cumulative_cases,new_cases_age,cumulative_cases_age,n_inf_age_0_29,n_inf_age_30_59,n_inf_age_60,scale_to_population,scale_to_100k,cumulative_cases/100k,adj_cumulative_cases/100k,date,empirical_cumulative_cases,empirical_cumulative_cases/100k,name_of_run
2,31,17,1,2020-03-20,33,83,1328,3359,29,32,22,18.46152,1.0,83.0,80.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,32,17,1,2020-03-20,31,81,1487,3959,20,27,34,18.461335386646134,0.999990000099999,80.99919000809993,78.28723729064725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,33,17,1,2020-03-20,35,85,1423,3499,37,20,28,18.46115077698446,0.999980000399992,84.99830003399933,82.28684730154701,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,34,17,1,2020-03-20,26,76,1001,3057,25,30,21,18.461335386646134,0.999990000099999,75.99924000759992,73.28728729014725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,35,17,1,2020-03-20,29,79,1132,3289,26,32,21,18.46115077698446,0.999980000399992,78.99842003159937,76.28696729914705,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,36,17,1,2020-03-20,34,84,1509,3800,25,30,29,18.46096617101487,0.999970000899973,83.99748007559774,81.28652731814637,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,37,17,1,2020-03-20,29,79,1200,3384,31,23,25,18.46152,1.0,79.0,76.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,38,17,1,2020-03-20,29,79,1236,3433,24,34,21,18.46152,1.0,79.0,76.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,39,17,1,2020-03-20,23,73,1044,3399,18,28,27,18.46152,1.0,73.0,70.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,40,17,1,2020-03-20,34,84,1620,3855,26,26,32,18.46152,1.0,84.0,81.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,41,17,1,2020-03-20,32,82,1270,3314,32,27,23,18.461335386646134,0.999990000099999,81.99918000819993,79.28722729074727,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,42,17,1,2020-03-20,34,84,1504,3586,28,33,23,18.461335386646134,0.999990000099999,83.99916000839993,81.28720729094726,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,43,17,1,2020-03-20,29,79,1220,3435,25,36,18,18.46115077698446,0.999980000399992,78.99842003159937,76.28696729914705,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,44,17,1,2020-03-20,27,77,1064,3177,33,24,20,18.46152,1.0,77.0,74.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,45,17,1,2020-03-20,31,81,1294,3217,28,36,17,18.46078156873725,0.999960001599936,80.99676012959482,78.2863073371453,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,46,17,1,2020-03-20,27,77,1229,3340,25,26,26,18.461335386646134,0.999990000099999,76.99923000769992,74.28727729024726,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,47,17,1,2020-03-20,27,77,1388,3740,23,26,28,18.461335386646134,0.999990000099999,76.99923000769992,74.28727729024726,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,48,17,1,2020-03-20,32,82,1280,3309,31,31,20,18.46115077698446,0.999980000399992,81.99836003279934,79.28690730034702,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,49,17,1,2020-03-20,35,85,1580,3951,21,37,27,18.46152,1.0,85.0,82.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,50,17,1,2020-03-20,31,81,1252,3268,27,37,17,18.46096617101487,0.999970000899973,80.99757007289782,78.28661731544645,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,51,17,1,2020-03-20,26,76,1185,3666,23,22,31,18.461335386646134,0.999990000099999,75.99924000759992,73.28728729014725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,52,17,1,2020-03-20,30,80,1539,4150,24,20,36,18.46152,1.0,80.0,77.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,53,17,1,2020-03-20,30,80,1085,3135,31,25,24,18.461335386646134,0.999990000099999,79.99920000799992,77.28724729054724,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,54,17,1,2020-03-20,33,83,1283,3252,35,28,20,18.46096617101487,0.999970000899973,82.99751007469776,80.28655731724639,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,55,17,1,2020-03-20,26,76,1067,3228,26,26,24,18.461335386646134,0.999990000099999,75.99924000759992,73.28728729014725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,56,17,1,2020-03-20,33,83,1624,3843,23,31,29,18.461335386646134,0.999990000099999,82.99917000829993,80.28721729084725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,57,17,1,2020-03-20,30,80,1470,3820,22,27,31,18.46096617101487,0.999970000899973,79.99760007199784,77.28664731454647,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,58,17,1,2020-03-20,31,81,1227,3330,28,33,20,18.461335386646134,0.999990000099999,80.99919000809993,78.28723729064725,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,59,17,1,2020-03-20,33,83,1537,3756,29,30,24,18.46152,1.0,83.0,80.28754728754728,2020-03-20,1019.0,55.19588852922186,standard_2_5
2,0,35,2,2020-03-21,12,91,706,4392,23,30,38,18.46152,1.0,91.0,88.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,1,35,2,2020-03-21,14,95,538,4376,32,23,40,18.46152,1.0,95.0,92.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,2,35,2,2020-03-21,18,95,877,4377,24,42,29,18.461335386646134,0.999990000099999,94.99905000949991,92.28709729204724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,3,35,2,2020-03-21,11,95,453,4122,31,39,25,18.461335386646134,0.999990000099999,94.99905000949991,92.28709729204724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,4,35,2,2020-03-21,10,93,518,3982,30,42,21,18.461335386646134,0.999990000099999,92.99907000929991,90.28711729184724,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,5,35,2,2020-03-21,15,97,819,4459,31,36,30,18.46115077698446,0.999980000399992,96.99806003879922,94.28660730634691,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,6,35,2,2020-03-21,19,95,794,3997,42,18,35,18.46096617101487,0.999970000899973,94.99715008549744,92.28619732804607,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,7,35,2,2020-03-21,16,92,844,4422,21,40,31,18.461335386646134,0.999990000099999,91.99908000919991,89.28712729174725,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,8,35,2,2020-03-21,13,90,516,3975,24,45,21,18.461335386646134,0.999990000099999,89.99910000899992,87.28714729154726,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,9,35,2,2020-03-21,17,90,609,3616,29,44,17,18.46096617101487,0.999970000899973,89.99730008099758,87.28634732354621,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,10,35,2,2020-03-21,9,91,460,3901,29,37,25,18.46096617101487,0.999970000899973,90.99727008189754,88.28631732444617,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,11,35,2,2020-03-21,14,93,824,4793,17,45,31,18.46115077698446,0.999980000399992,92.99814003719926,90.28668730474695,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,12,35,2,2020-03-21,14,96,646,4313,28,35,33,18.46115077698446,0.999980000399992,95.99808003839924,93.28662730594692,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,13,35,2,2020-03-21,15,95,594,3952,24,46,25,18.46152,1.0,95.0,92.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,14,35,2,2020-03-21,8,94,508,3985,31,37,26,18.46152,1.0,94.0,91.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,15,35,2,2020-03-21,16,97,758,4379,30,34,33,18.46152,1.0,97.0,94.28754728754728,2020-03-21,1125.0,60.93756093756094,standard_2_5
2,16,35,2,2020-03-21,13,98,520,4643,29,30,39,18.461335386646134,0.999990000099999,97.9990200097999,95.28706729234725,2020-03-21,1125.0,60.93756093756094,standard_2_5
